symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SH600099,17069,0,1,5,12.13,6.0,5.0,0.0,1.0,1212.66,0,3,1,20170606,100
SZ300649,17070,0,1,5,53.1,7.96,7.96,0.0,0.0,5309.93,0,3,1,20170606,100
SZ002197,17071,0,1,5,12.22,5.0,5.0,0.0,0.0,1221.67,0,3,1,20170606,100
SZ300657,17072,0,1,5,23.98,5.0,5.0,0.0,0.0,2398.0,0,3,1,20170606,100
SZ002806,17073,0,1,5,21.51,5.0,5.0,0.0,0.0,2150.78,0,3,1,20170606,100
SZ300656,17074,0,1,5,52.14,7.82,7.82,0.0,0.0,5214.06,0,3,1,20170606,100
SZ000670,17075,0,1,5,4.95,5.0,5.0,0.0,0.0,494.54,0,3,1,20170606,100
SH600976,17076,0,1,5,25.6,6.0,5.0,0.0,1.0,2559.78,0,3,1,20170606,100
SZ300661,17077,0,1,5,42.89,6.43,6.43,0.0,0.0,4288.66,0,3,1,20170606,100
SZ002837,17078,0,1,5,25.66,5.0,5.0,0.0,0.0,2566.23,0,3,1,20170606,100
SZ000638,17079,0,1,5,13.77,5.0,5.0,0.0,0.0,1376.65,0,3,1,20170606,100
SZ002836,17080,0,1,5,40.26,6.04,6.04,0.0,0.0,4026.13,0,3,1,20170606,100
SH603269,17081,0,1,5,35.74,6.36,5.36,0.0,1.0,3574.29,0,3,1,20170606,100
SZ300155,17082,0,1,5,8.54,5.0,5.0,0.0,0.0,854.0,0,3,1,20170606,100
SZ300659,17083,0,1,5,29.8,5.0,5.0,0.0,0.0,2980.0,0,3,1,20170606,100
SZ000504,17084,0,1,5,21.65,5.0,5.0,0.0,0.0,2165.34,0,3,1,20170606,100
SZ300537,17085,0,1,5,20.84,5.0,5.0,0.0,0.0,2083.65,0,3,1,20170606,100
SZ000607,17086,0,1,5,7.66,5.0,5.0,0.0,0.0,766.26,0,3,1,20170606,100
SZ002875,17087,0,1,5,32.71,5.0,5.0,0.0,0.0,3271.0,0,3,1,20170606,100
SZ002878,17088,0,1,5,20.71,5.0,5.0,0.0,0.0,2071.23,0,3,1,20170606,100
SZ002805,17089,0,1,5,29.02,5.0,5.0,0.0,0.0,2901.52,0,3,1,20170606,100
SH603042,17090,0,1,5,19.61,6.0,5.0,0.0,1.0,1960.99,0,3,1,20170606,100
SZ300173,17091,0,1,5,13.29,5.0,5.0,0.0,0.0,1329.04,0,3,1,20170606,100
SZ000856,17092,0,1,5,33.42,5.01,5.01,0.0,0.0,3342.42,0,3,1,20170606,100
SZ000635,17093,1,-1,5,16.3,6.63,5.0,1.63,0.0,1629.58,16755,3,1,20170607,100
SZ002769,17094,1,-1,5,16.62,6.66,5.0,1.66,0.0,1661.54,16756,3,1,20170607,100
SH603505,17095,1,-1,5,21.45,8.15,5.0,2.15,1.0,2145.48,16757,3,1,20170607,100
SZ300649,17096,1,-1,5,56.29,14.07,8.44,5.63,0.0,5628.53,16758,3,1,20170607,100
SZ002211,17097,1,-1,5,8.62,5.86,5.0,0.86,0.0,862.07,16760,3,1,20170607,100
SZ002350,17098,1,-1,5,28.88,7.89,5.0,2.89,0.0,2888.18,16761,3,1,20170607,100
SZ300419,17099,1,-1,5,13.14,6.31,5.0,1.31,0.0,1313.76,16762,3,1,20170607,100
SZ002877,17100,1,-1,5,14.11,6.41,5.0,1.41,0.0,1410.86,16763,3,1,20170607,100
SZ300084,17101,1,-1,5,10.5,6.05,5.0,1.05,0.0,1050.06,16764,3,1,20170607,100
SZ000638,17102,1,-1,5,14.59,6.46,5.0,1.46,0.0,1459.25,16765,3,1,20170607,100
SZ000966,17103,1,-1,5,5.12,5.51,5.0,0.51,0.0,512.2,16766,3,1,20170607,100
SZ002305,17104,1,-1,5,7.06,5.71,5.0,0.71,0.0,706.09,16767,3,1,20170607,100
SZ002305,17105,1,-1,5,6.46,5.65,5.0,0.65,0.0,646.14,16767,3,1,20170607,100
SZ300653,17106,1,-1,5,45.4,11.35,6.81,4.54,0.0,4540.4,16768,3,1,20170607,100
SZ300653,17107,1,-1,5,41.55,10.39,6.23,4.15,0.0,4154.9,16768,3,1,20170607,100
SH603200,17108,1,-1,5,35.25,9.81,5.29,3.52,1.0,3524.5,16769,3,1,20170607,100
SZ300246,17109,1,-1,5,27.92,7.79,5.0,2.79,0.0,2791.56,16770,3,1,20170607,100
SZ000551,17110,1,-1,5,11.03,6.1,5.0,1.1,0.0,1103.4,16771,3,1,20170607,100
SZ002809,17111,1,-1,5,44.08,11.02,6.61,4.41,0.0,4408.43,16772,3,1,20170607,100
SZ300128,17112,1,-1,5,7.64,5.76,5.0,0.76,0.0,764.5,16773,3,1,20170607,100
SH600082,17113,1,-1,5,6.88,6.69,5.0,0.69,1.0,688.19,16774,3,1,20170607,100
SZ002871,17114,1,-1,5,45.91,11.48,6.89,4.59,0.0,4590.82,16776,3,1,20170607,100
SZ000672,17115,1,-1,5,8.68,5.87,5.0,0.87,0.0,867.59,16777,3,1,20170607,100
SZ000672,17116,1,-1,5,7.94,5.79,5.0,0.79,0.0,793.93,16777,3,1,20170607,100
SZ002873,17117,1,-1,5,51.4,12.85,7.71,5.14,0.0,5140.11,16778,3,1,20170607,100
