symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SH601500,4919,4981,1,18.64,0,1863.88,6.0,5.0,0.0,1.0,-41.88,18.28,1,100,20161031
SZ300549,4920,4982,1,97.32,0,9731.64,14.6,14.6,0.0,0.0,191.76,99.38,1,100,20161031
SZ000736,4921,4983,1,20.33,0,2032.51,5.0,5.0,0.0,0.0,-18.51,20.19,1,100,20161031
SZ300461,4922,4984,1,61.49,0,6149.0,9.22,9.22,0.0,0.0,-9.22,61.49,1,100,20161031
SH603888,4923,4985,1,43.86,0,4386.0,7.58,6.58,0.0,1.0,-7.58,43.86,1,100,20161031
SZ300551,4924,4986,1,42.39,0,4239.0,6.36,6.36,0.0,0.0,-6.36,42.39,1,100,20161031
SZ300547,4925,4987,1,109.23,0,10923.48,16.39,16.39,0.0,0.0,-134.87,108.05,1,100,20161031
SH603258,4926,4988,1,29.93,0,2993.0,6.0,5.0,0.0,1.0,-6.0,29.93,1,100,20161031
SZ002815,4927,4989,1,57.26,0,5726.45,8.59,8.59,0.0,0.0,-105.04,56.3,1,100,20161031
SH603859,4928,4990,1,19.26,0,1926.0,6.0,5.0,0.0,1.0,-6.0,19.26,1,100,20161031
SZ300552,4929,4991,1,31.24,0,3124.0,5.0,5.0,0.0,0.0,-5.0,31.24,1,100,20161031
SZ300555,4930,4992,1,52.29,0,5229.0,7.84,7.84,0.0,0.0,-7.84,52.29,1,100,20161031
SZ002113,4931,4993,1,17.44,0,1744.08,5.0,5.0,0.0,0.0,-33.08,17.16,1,100,20161031
SZ002722,4932,4994,1,73.84,0,7384.24,11.08,11.08,0.0,0.0,-152.32,72.43,1,100,20161031
SH601789,4933,4995,1,7.65,0,764.82,6.0,5.0,0.0,1.0,-26.82,7.44,1,100,20161031
SZ002590,4934,4996,-1,23.7,1,2369.92,7.37,5.0,2.37,0.0,0.0,0.0,1,100,20161031
SH600600,4935,4997,-1,31.07,1,3107.25,9.11,5.0,3.11,1.0,0.0,0.0,1,100,20161031
SZ000935,4936,4998,-1,30.53,1,3052.81,8.05,5.0,3.05,0.0,0.0,0.0,1,100,20161031
SZ002797,4937,4999,-1,37.21,1,3720.58,9.3,5.58,3.72,0.0,0.0,0.0,1,100,20161031
SH600229,4938,5000,-1,12.05,1,1205.12,7.21,5.0,1.21,1.0,0.0,0.0,1,100,20161031
SZ000980,4939,5001,-1,12.24,1,1224.43,6.22,5.0,1.22,0.0,0.0,0.0,1,100,20161031
SZ000573,4940,5002,-1,8.96,1,895.94,5.9,5.0,0.9,0.0,0.0,0.0,1,100,20161031
SZ000720,4941,5003,-1,7.14,1,713.6,5.71,5.0,0.71,0.0,0.0,0.0,1,100,20161031
SH601500,4942,5004,-1,18.64,1,1863.88,7.86,5.0,1.86,1.0,0.0,0.0,1,100,20161031
SH603090,4943,5005,-1,60.47,1,6047.29,16.12,9.07,6.05,1.0,0.0,0.0,1,100,20161031
SZ000038,4944,5006,-1,49.82,1,4981.51,12.45,7.47,4.98,0.0,0.0,0.0,1,100,20161031
SH603160,4945,5007,-1,72.51,1,7251.0,19.13,10.88,7.25,1.0,0.0,0.0,1,100,20161031
SZ000980,4946,5008,-1,12.24,1,1224.43,6.22,5.0,1.22,0.0,0.0,0.0,1,100,20161031
SZ300461,4947,5009,-1,61.49,1,6149.0,15.37,9.22,6.15,0.0,0.0,0.0,1,100,20161031
SH603777,4948,5010,-1,53.95,1,5395.11,14.49,8.09,5.4,1.0,0.0,0.0,1,100,20161031
SH603777,4949,5011,-1,53.95,1,5395.11,14.49,8.09,5.4,1.0,0.0,0.0,1,100,20161031
SZ002676,4950,5012,-1,32.55,1,3255.23,8.26,5.0,3.26,0.0,0.0,0.0,1,100,20161031
SH600408,4951,5013,-1,5.1,1,510.17,6.51,5.0,0.51,1.0,0.0,0.0,1,100,20161031
SH603887,4952,5014,-1,70.0,1,6999.74,18.5,10.5,7.0,1.0,0.0,0.0,1,100,20161031
SZ002816,4953,5015,-1,17.47,1,1747.0,6.75,5.0,1.75,0.0,0.0,0.0,1,100,20161031
