symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ002726,2010,2053,1,14.19,0,1419.25,5.0,5.0,0.0,0.0,13.75,14.38,1,100,20160512
SZ300117,2011,2054,1,6.23,0,622.73,5.0,5.0,0.0,0.0,-8.73,6.19,1,100,20160512
SZ002330,2012,2055,1,10.99,0,1098.69,5.0,5.0,0.0,0.0,-16.69,10.87,1,100,20160512
SZ000918,2013,2056,1,6.07,0,607.31,5.0,5.0,0.0,0.0,-3.31,6.09,1,100,20160512
SZ002323,2014,2057,1,16.27,0,1627.26,5.0,5.0,0.0,0.0,24.74,16.57,1,100,20160512
SZ002757,2015,2058,1,43.31,0,4331.38,6.5,6.5,0.0,0.0,-54.88,42.83,1,100,20160512
SZ002786,2016,2059,1,55.72,0,5571.93,8.36,8.36,0.0,0.0,99.71,56.8,1,100,20160512
SH603919,2017,2060,-1,27.67,1,2766.66,8.77,5.0,2.77,1.0,0.0,0.0,1,100,20160512
SZ000048,2018,2061,-1,38.4,1,3839.82,9.6,5.76,3.84,0.0,0.0,0.0,1,100,20160512
SZ000890,2019,2062,-1,10.49,1,1049.0,6.05,5.0,1.05,0.0,0.0,0.0,1,100,20160512
SZ300476,2020,2063,-1,23.3,1,2330.23,7.33,5.0,2.33,0.0,0.0,0.0,1,100,20160512
SZ300490,2021,2064,-1,24.49,1,2449.29,7.45,5.0,2.45,0.0,0.0,0.0,1,100,20160512
SZ002789,2022,2065,-1,52.49,1,5249.12,13.12,7.87,5.25,0.0,0.0,0.0,1,100,20160512
SZ000639,2023,2066,-1,14.37,1,1437.29,6.44,5.0,1.44,0.0,0.0,0.0,1,100,20160512
SZ300507,2024,2067,-1,76.92,1,7692.0,19.23,11.54,7.69,0.0,0.0,0.0,1,100,20160512
SZ002796,2025,2068,-1,22.57,1,2257.0,7.26,5.0,2.26,0.0,0.0,0.0,1,100,20160512
