symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ000985,6287,0,1,5,34.07,5.11,5.11,0.0,0.0,3406.84,0,3,1,20170105,100
SZ002767,6288,0,1,5,49.08,7.36,7.36,0.0,0.0,4908.01,0,3,1,20170105,100
SH603032,6289,0,1,5,8.36,6.0,5.0,0.0,1.0,835.59,0,3,1,20170105,100
SH600698,6290,0,1,5,8.66,6.0,5.0,0.0,1.0,866.46,0,3,1,20170105,100
SZ300577,6291,0,1,5,69.73,10.46,10.46,0.0,0.0,6972.73,0,3,1,20170105,100
SZ300588,6292,0,1,5,7.06,5.0,5.0,0.0,0.0,705.94,0,3,1,20170105,100
SZ002561,6293,0,1,5,20.32,5.0,5.0,0.0,0.0,2031.82,0,3,1,20170105,100
SZ002819,6294,0,1,5,44.29,6.64,6.64,0.0,0.0,4429.41,0,3,1,20170105,100
SZ300381,6295,0,1,5,26.02,5.0,5.0,0.0,0.0,2601.73,0,3,1,20170105,100
SZ002832,6296,0,1,5,58.85,8.83,8.83,0.0,0.0,5885.41,0,3,1,20170105,100
SZ300587,6297,0,1,5,20.12,5.0,5.0,0.0,0.0,2012.35,0,3,1,20170105,100
SH600243,6298,0,1,5,11.79,6.0,5.0,0.0,1.0,1178.95,0,3,1,20170105,100
SZ300044,6299,0,1,5,16.05,5.0,5.0,0.0,0.0,1605.44,0,3,1,20170105,100
SZ300480,6300,0,1,5,24.42,5.0,5.0,0.0,0.0,2441.88,0,3,1,20170105,100
SH603239,6301,0,1,5,41.87,7.28,6.28,0.0,1.0,4187.0,0,3,1,20170105,100
SH603035,6302,0,1,5,15.01,6.0,5.0,0.0,1.0,1501.27,0,3,1,20170105,100
SZ300572,6303,1,-1,5,62.65,15.66,9.4,6.26,0.0,6264.68,6102,3,1,20170106,100
SZ000043,6304,1,-1,5,11.92,6.19,5.0,1.19,0.0,1191.64,6103,3,1,20170106,100
SH603990,6305,1,-1,5,53.74,14.44,8.06,5.37,1.0,5374.21,6109,3,1,20170106,100
SZ300561,6306,1,-1,5,128.69,32.17,19.3,12.87,0.0,12869.21,6150,3,1,20170106,100
SZ300304,6307,1,-1,5,53.86,13.47,8.08,5.39,0.0,5386.4,6159,3,1,20170106,100
SH601188,6308,1,-1,5,7.02,6.7,5.0,0.7,1.0,701.72,6172,3,1,20170106,100
SZ300073,6309,1,-1,5,46.98,11.75,7.05,4.7,0.0,4698.03,6173,3,1,20170106,100
SZ002709,6310,1,-1,5,46.55,11.64,6.98,4.66,0.0,4655.5,6175,3,1,20170106,100
SZ002837,6311,1,-1,5,40.23,10.06,6.03,4.02,0.0,4022.7,6176,3,1,20170106,100
SZ002836,6312,1,-1,5,18.08,6.81,5.0,1.81,0.0,1808.36,6177,3,1,20170106,100
SZ300586,6313,1,-1,5,15.61,6.56,5.0,1.56,0.0,1561.38,6179,3,1,20170106,100
SZ000885,6314,1,-1,5,20.46,7.05,5.0,2.05,0.0,2046.39,6180,3,1,20170106,100
SZ002245,6315,1,-1,5,10.18,6.02,5.0,1.02,0.0,1018.14,6181,3,1,20170106,100
SZ300585,6316,1,-1,5,22.04,7.2,5.0,2.2,0.0,2203.74,6182,3,1,20170106,100
SZ300575,6317,1,-1,5,60.87,15.22,9.13,6.09,0.0,6086.75,6183,3,1,20170106,100
