symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002306,472,0,1,5,6.39,5.0,5.0,0.0,0.0,639.33,0,3,1,20160121,100
SZ002751,3637,0,1,5,57.13,8.57,8.57,0.0,0.0,5712.74,0,3,1,20160815,100
SZ002802,3638,0,1,5,82.47,12.37,12.37,0.0,0.0,8247.27,0,3,1,20160815,100
SH600175,3639,0,1,5,5.59,6.0,5.0,0.0,1.0,559.0,0,3,1,20160815,100
SZ002495,3640,0,1,5,8.65,5.0,5.0,0.0,0.0,865.05,0,3,1,20160815,100
SH600936,3641,0,1,5,6.89,6.0,5.0,0.0,1.0,689.39,0,3,1,20160815,100
SZ300510,3642,0,1,5,83.84,12.58,12.58,0.0,0.0,8383.64,0,3,1,20160815,100
SZ000785,3643,0,1,5,15.12,5.0,5.0,0.0,0.0,1511.92,0,3,1,20160815,100
SZ002797,3644,0,1,5,40.72,6.11,6.11,0.0,0.0,4071.97,0,3,1,20160815,100
SZ300520,3645,0,1,5,112.19,16.83,16.83,0.0,0.0,11219.48,0,3,1,20160815,100
SZ300431,3646,0,1,5,62.49,9.37,9.37,0.0,0.0,6248.97,0,3,1,20160815,100
SZ300513,3647,1,-1,5,116.36,29.09,17.45,11.64,0.0,11635.95,3476,3,1,20160816,100
SZ002803,3648,1,-1,5,61.85,15.46,9.28,6.18,0.0,6184.56,3556,3,1,20160816,100
SH600246,3649,1,-1,5,5.98,6.6,5.0,0.6,1.0,597.96,3571,3,1,20160816,100
SZ300529,3650,1,-1,5,38.89,9.72,5.83,3.89,0.0,3889.14,3573,3,1,20160816,100
SH601811,3651,1,-1,5,17.51,7.75,5.0,1.75,1.0,1751.12,3575,3,1,20160816,100
SZ300527,3652,1,-1,5,17.96,6.8,5.0,1.8,0.0,1795.64,3578,3,1,20160816,100
SZ002808,3653,1,-1,5,12.94,6.29,5.0,1.29,0.0,1294.26,3579,3,1,20160816,100
SZ000918,3654,1,-1,5,11.37,6.14,5.0,1.14,0.0,1137.3,3580,3,1,20160816,100
SZ000002,3655,1,-1,5,25.77,7.58,5.0,2.58,0.0,2576.89,3583,3,1,20160816,100
SZ300526,3656,1,-1,5,37.78,9.44,5.67,3.78,0.0,3777.84,3585,3,1,20160816,100
SZ300525,3657,1,-1,5,67.72,16.93,10.16,6.77,0.0,6772.34,3586,3,1,20160816,100
SZ300535,3658,1,-1,5,31.06,8.11,5.0,3.11,0.0,3105.8,3587,3,1,20160816,100
SZ300506,3659,1,-1,5,93.64,23.41,14.05,9.36,0.0,9363.96,3588,3,1,20160816,100
