symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002488,19638,0,1,5,11.37,5.0,5.0,0.0,0.0,1137.33,0,3,1,20170822,100
SZ300688,19639,0,1,5,33.18,5.0,5.0,0.0,0.0,3318.0,0,3,1,20170822,100
SZ300229,19640,0,1,5,14.12,5.0,5.0,0.0,0.0,1412.27,0,3,1,20170822,100
SZ300690,19641,0,1,5,60.85,9.13,9.13,0.0,0.0,6084.78,0,3,1,20170822,100
SH601886,19642,0,1,5,10.32,6.0,5.0,0.0,1.0,1031.82,0,3,1,20170822,100
SH603880,19643,0,1,5,29.09,6.0,5.0,0.0,1.0,2908.6,0,3,1,20170822,100
SH603985,19644,0,1,5,44.36,7.65,6.65,0.0,1.0,4436.41,0,3,1,20170822,100
SH603668,19645,0,1,5,14.88,6.0,5.0,0.0,1.0,1487.54,0,3,1,20170822,100
SZ002738,19646,0,1,5,22.69,5.0,5.0,0.0,0.0,2268.85,0,3,1,20170822,100
SH600716,19647,0,1,5,5.15,6.0,5.0,0.0,1.0,514.8,0,3,1,20170822,100
SH603602,19648,0,1,5,46.87,8.03,7.03,0.0,1.0,4687.0,0,3,1,20170822,100
SZ300685,19649,0,1,5,75.85,11.38,11.38,0.0,0.0,7585.0,0,3,1,20170822,100
SH603776,19650,0,1,5,51.46,8.72,7.72,0.0,1.0,5146.0,0,3,1,20170822,100
SH603976,19651,0,1,5,20.57,6.0,5.0,0.0,1.0,2056.87,0,3,1,20170822,100
SZ300224,19652,0,1,5,12.78,5.0,5.0,0.0,0.0,1278.09,0,3,1,20170822,100
SH600007,19653,0,1,5,19.9,6.0,5.0,0.0,1.0,1990.47,0,3,1,20170822,100
SZ002890,19654,0,1,5,35.78,5.37,5.37,0.0,0.0,3578.13,0,3,1,20170822,100
SZ002600,19655,0,1,5,9.42,5.0,5.0,0.0,0.0,942.29,0,3,1,20170822,100
SZ300691,19656,0,1,5,44.79,6.72,6.72,0.0,0.0,4479.0,0,3,1,20170822,100
SZ300696,19657,0,1,5,31.46,5.0,5.0,0.0,0.0,3145.74,0,3,1,20170822,100
SZ002868,19658,0,1,5,27.49,5.0,5.0,0.0,0.0,2749.15,0,3,1,20170822,100
SZ002892,19659,0,1,5,33.66,5.05,5.05,0.0,0.0,3366.0,0,3,1,20170822,100
SZ300675,19660,0,1,5,27.85,5.0,5.0,0.0,0.0,2784.95,0,3,1,20170822,100
SZ300693,19661,0,1,5,20.46,5.0,5.0,0.0,0.0,2046.46,0,3,1,20170822,100
SZ300369,19662,1,-1,5,10.65,6.07,5.0,1.07,0.0,1065.25,19438,3,1,20170823,100
SH603603,19663,1,-1,5,44.55,12.14,6.68,4.46,1.0,4455.26,19442,3,1,20170823,100
SZ000931,19664,1,-1,5,8.02,5.8,5.0,0.8,0.0,801.54,19449,3,1,20170823,100
SH601619,19665,1,-1,5,9.24,6.92,5.0,0.92,1.0,924.16,19473,3,1,20170823,100
SZ300692,19666,1,-1,5,14.73,6.47,5.0,1.47,0.0,1473.4,19474,3,1,20170823,100
SZ300689,19667,1,-1,5,51.32,12.83,7.7,5.13,0.0,5131.66,19475,3,1,20170823,100
SZ300689,19668,1,-1,5,46.96,11.74,7.04,4.7,0.0,4695.95,19475,3,1,20170823,100
SZ002227,19669,1,-1,5,21.54,7.15,5.0,2.15,0.0,2153.68,19476,3,1,20170823,100
SZ002891,19670,1,-1,5,25.96,7.6,5.0,2.6,0.0,2595.94,19477,3,1,20170823,100
SH601949,19671,1,-1,5,5.61,6.56,5.0,0.56,1.0,560.74,19478,3,1,20170823,100
SZ002125,19672,1,-1,5,14.06,6.41,5.0,1.41,0.0,1406.18,19479,3,1,20170823,100
SH603880,19673,1,-1,5,28.21,8.82,5.0,2.82,1.0,2821.34,19480,3,1,20170823,100
SH601858,19674,1,-1,5,12.6,7.26,5.0,1.26,1.0,1259.92,19481,3,1,20170823,100
SZ002890,19675,1,-1,5,37.93,9.48,5.69,3.79,0.0,3792.82,19482,3,1,20170823,100
SZ300676,19676,1,-1,5,128.1,32.03,19.22,12.81,0.0,12810.24,19483,3,1,20170823,100
SH603721,19677,1,-1,5,20.99,8.1,5.0,2.1,1.0,2098.8,19484,3,1,20170823,100
SH600496,19678,1,-1,5,5.12,6.51,5.0,0.51,1.0,511.95,19485,3,1,20170823,100
SZ300686,19679,1,-1,5,30.66,8.07,5.0,3.07,0.0,3066.01,19486,3,1,20170823,100
SZ300686,19680,1,-1,5,28.06,7.81,5.0,2.81,0.0,2805.69,19486,3,1,20170823,100
SH600876,19681,1,-1,5,24.0,8.4,5.0,2.4,1.0,2400.25,19487,3,1,20170823,100
SZ300675,19682,1,-1,5,29.52,7.95,5.0,2.95,0.0,2952.05,19488,3,1,20170823,100
SZ300675,19683,1,-1,5,27.01,7.7,5.0,2.7,0.0,2701.4,19488,3,1,20170823,100
SZ300353,19684,1,-1,5,14.32,6.43,5.0,1.43,0.0,1432.23,19489,3,1,20170823,100
