symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ300035,10108,0,1,5,8.98,5.0,5.0,0.0,0.0,898.17,0,3,1,20170728,100
SZ000799,10109,0,1,5,22.52,5.0,5.0,0.0,0.0,2251.77,0,3,1,20170728,100
SH601015,10110,0,1,5,8.47,6.0,5.0,0.0,1.0,847.5,0,3,1,20170728,100
SH600740,10111,0,1,5,8.32,6.0,5.0,0.0,1.0,831.84,0,3,1,20170728,100
SZ300680,10112,0,1,5,16.64,5.0,5.0,0.0,0.0,1664.0,0,3,1,20170728,100
SZ000835,10113,0,1,5,10.59,5.0,5.0,0.0,0.0,1058.91,0,3,1,20170728,100
SH603730,10114,0,1,5,35.88,6.38,5.38,0.0,1.0,3588.0,0,3,1,20170728,100
SZ300677,10115,0,1,5,44.47,6.67,6.67,0.0,0.0,4447.23,0,3,1,20170728,100
SZ000795,10116,0,1,5,7.67,5.0,5.0,0.0,0.0,766.75,0,3,1,20170728,100
SZ000009,10117,0,1,5,8.95,5.0,5.0,0.0,0.0,894.86,0,3,1,20170728,100
SZ300681,10118,0,1,5,33.46,5.02,5.02,0.0,0.0,3346.0,0,3,1,20170728,100
SH603133,10119,0,1,5,36.27,6.44,5.44,0.0,1.0,3626.77,0,3,1,20170728,100
SZ002882,10120,0,1,5,17.25,5.0,5.0,0.0,0.0,1725.29,0,3,1,20170728,100
SZ300123,10121,1,-1,5,14.19,6.42,5.0,1.42,0.0,1418.52,9866,3,1,20170731,100
SZ000819,10122,1,-1,5,17.29,6.73,5.0,1.73,0.0,1729.07,9883,3,1,20170731,100
SZ300428,10123,1,-1,5,23.35,7.34,5.0,2.34,0.0,2335.07,9901,3,1,20170731,100
SZ002809,10124,1,-1,5,46.65,11.66,7.0,4.66,0.0,4664.98,9912,3,1,20170731,100
SZ300671,10125,1,-1,5,28.08,7.81,5.0,2.81,0.0,2807.55,9926,3,1,20170731,100
SH603033,10126,1,-1,5,22.97,8.3,5.0,2.3,1.0,2296.59,9927,3,1,20170731,100
SZ002148,10127,1,-1,5,12.11,6.21,5.0,1.21,0.0,1211.09,9929,3,1,20170731,100
SZ002195,10128,1,-1,5,7.76,5.78,5.0,0.78,0.0,776.34,9930,3,1,20170731,100
SH603617,10129,1,-1,5,24.57,8.46,5.0,2.46,1.0,2456.89,9931,3,1,20170731,100
SH600117,10130,1,-1,5,7.81,6.78,5.0,0.78,1.0,781.45,9932,3,1,20170731,100
SZ300666,10131,1,-1,5,31.54,8.15,5.0,3.15,0.0,3154.46,9933,3,1,20170731,100
