symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ002559,1742,0,1,5,13.47,5.0,5.0,0.0,0.0,1347.06,0,3,1,20160420,100
SH600392,1743,0,1,5,12.94,6.0,5.0,0.0,1.0,1294.24,0,3,1,20160420,100
SZ200019,1744,0,1,5,9.69,5.0,5.0,0.0,0.0,969.28,0,3,1,20160420,100
SZ300481,1745,0,1,5,59.6,8.94,8.94,0.0,0.0,5959.89,0,3,1,20160420,100
SZ002043,1746,0,1,5,13.11,5.0,5.0,0.0,0.0,1310.53,0,3,1,20160420,100
SH603798,1747,0,1,5,53.53,9.03,8.03,0.0,1.0,5353.0,0,3,1,20160420,100
SH600623,1749,0,1,5,23.79,6.0,5.0,0.0,1.0,2379.25,0,3,1,20160420,100
SZ300404,1750,0,1,5,40.14,6.02,6.02,0.0,0.0,4013.7,0,3,1,20160420,100
SZ002697,1751,0,1,5,6.85,5.0,5.0,0.0,0.0,684.65,0,3,1,20160420,100
SZ002600,1752,0,1,5,9.71,5.0,5.0,0.0,0.0,971.37,0,3,1,20160420,100
SZ300505,1753,0,1,5,49.11,7.37,7.37,0.0,0.0,4911.08,0,3,1,20160420,100
SZ000045,1754,0,1,5,13.82,5.0,5.0,0.0,0.0,1382.25,0,3,1,20160420,100
SH603701,1755,1,-1,5,36.51,10.13,5.48,3.65,1.0,3650.64,1680,3,1,20160421,100
SZ000019,1756,1,-1,5,21.57,7.16,5.0,2.16,0.0,2157.32,1681,3,1,20160421,100
SZ200019,1757,1,-1,5,10.27,6.03,5.0,1.03,0.0,1027.44,1682,3,1,20160421,100
SZ000980,1758,1,-1,5,11.28,6.13,5.0,1.13,0.0,1127.75,1683,3,1,20160421,100
SZ300499,1759,1,-1,5,76.06,19.02,11.41,7.61,0.0,7606.07,1684,3,1,20160421,100
SZ300459,1760,1,-1,5,39.1,9.77,5.86,3.91,0.0,3909.62,1685,3,1,20160421,100
SH603861,1761,1,-1,5,31.62,9.16,5.0,3.16,1.0,3161.84,1686,3,1,20160421,100
SZ002779,1762,1,-1,5,53.55,13.39,8.03,5.35,0.0,5354.82,1687,3,1,20160421,100
SZ002298,1763,1,-1,5,15.43,6.54,5.0,1.54,0.0,1543.43,1688,3,1,20160421,100
SZ300484,1764,1,-1,5,186.72,46.68,28.01,18.67,0.0,18672.25,1689,3,1,20160421,100
SZ300484,1765,1,-1,5,170.87,42.72,25.63,17.09,0.0,17086.87,1689,3,1,20160421,100
SZ300505,1766,1,-1,5,47.64,11.91,7.15,4.76,0.0,4763.75,1690,3,1,20160421,100
SZ300497,1767,1,-1,5,103.18,25.8,15.48,10.32,0.0,10318.2,1691,3,1,20160421,100
SZ300497,1768,1,-1,5,94.42,23.61,14.16,9.44,0.0,9442.13,1691,3,1,20160421,100
SZ002198,1769,1,-1,5,10.37,6.04,5.0,1.04,0.0,1036.5,1692,3,1,20160421,100
SZ002708,1770,1,-1,5,16.76,6.68,5.0,1.68,0.0,1676.4,1693,3,1,20160421,100
