symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SZ300277,11184,0,1,5,10.54,5.0,5.0,0.0,0.0,1054.4,0,3,1,20170925,100
SZ300692,11388,0,1,5,46.38,6.96,6.96,0.0,0.0,4638.18,0,3,1,20171013,100
SZ300635,11389,0,1,5,30.63,5.0,5.0,0.0,0.0,3062.59,0,3,1,20171013,100
SZ002903,11390,0,1,5,18.26,5.0,5.0,0.0,0.0,1826.44,0,3,1,20171013,100
SZ300355,11391,0,1,5,13.67,5.0,5.0,0.0,0.0,1367.09,0,3,1,20171013,100
SZ300638,11392,0,1,5,46.19,6.93,6.93,0.0,0.0,4618.89,0,3,1,20171013,100
SH603110,11393,0,1,5,18.69,6.0,5.0,0.0,1.0,1868.82,0,3,1,20171013,100
SZ300633,11394,0,1,5,30.67,5.0,5.0,0.0,0.0,3066.82,0,3,1,20171013,100
SH603378,11395,0,1,5,33.0,6.0,5.0,0.0,1.0,3300.0,0,3,1,20171013,100
SZ300072,11396,0,1,5,36.09,5.41,5.41,0.0,0.0,3608.79,0,3,1,20171013,100
SH600007,11397,0,1,5,18.89,6.0,5.0,0.0,1.0,1889.06,0,3,1,20171013,100
SZ002893,11398,0,1,5,40.5,6.07,6.07,0.0,0.0,4049.71,0,3,1,20171013,100
SZ002906,11399,0,1,5,19.66,5.0,5.0,0.0,0.0,1966.16,0,3,1,20171013,100
SZ002123,11400,1,-1,5,11.96,6.2,5.0,1.2,0.0,1196.35,11147,3,1,20171016,100
SZ002861,11401,1,-1,5,36.4,9.1,5.46,3.64,0.0,3639.58,11172,3,1,20171016,100
SZ002865,11402,1,-1,5,24.54,7.45,5.0,2.45,0.0,2453.6,11245,3,1,20171016,100
SZ300707,11403,1,-1,5,30.66,8.07,5.0,3.07,0.0,3065.52,11267,3,1,20171016,100
SZ000622,11404,1,-1,5,6.43,5.64,5.0,0.64,0.0,642.74,11268,3,1,20171016,100
SZ000868,11405,1,-1,5,10.84,6.08,5.0,1.08,0.0,1084.19,11269,3,1,20171016,100
SH603136,11406,1,-1,5,57.11,15.28,8.57,5.71,1.0,5710.57,11270,3,1,20171016,100
SH603136,11407,1,-1,5,52.26,14.06,7.84,5.23,1.0,5225.71,11270,3,1,20171016,100
SH603813,11408,1,-1,5,51.29,13.82,7.69,5.13,1.0,5128.91,11271,3,1,20171016,100
SZ300562,11409,1,-1,5,33.42,8.35,5.01,3.34,0.0,3341.63,11272,3,1,20171016,100
SZ002856,11410,1,-1,5,40.45,10.11,6.07,4.04,0.0,4044.93,11273,3,1,20171016,100
