symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SH603090,4394,4449,1,50.48,0,5048.0,8.57,7.57,0.0,1.0,-8.57,50.48,1,100,20160927
SH603189,4395,4450,1,20.37,0,2037.0,6.0,5.0,0.0,1.0,-6.0,20.37,1,100,20160927
SZ002082,4396,4451,1,20.95,0,2095.18,5.0,5.0,0.0,0.0,14.82,21.15,1,100,20160927
SZ300355,4397,4452,1,12.31,0,1230.73,5.0,5.0,0.0,0.0,34.27,12.7,1,100,20160927
SZ002617,4398,4453,1,16.24,0,1623.65,5.0,5.0,0.0,0.0,12.35,16.41,1,100,20160927
SZ300522,4399,4455,1,127.11,0,12710.68,19.07,19.07,0.0,0.0,324.25,130.54,1,100,20160927
SZ002703,4400,4456,1,41.95,0,4195.5,6.29,6.29,0.0,0.0,62.21,42.64,1,100,20160927
SH603843,4401,4457,1,19.38,0,1937.97,6.0,5.0,0.0,1.0,-2.97,19.41,1,100,20160927
SZ000678,4402,4458,1,11.59,0,1159.34,5.0,5.0,0.0,0.0,-1.34,11.63,1,100,20160927
SH600696,4403,4459,1,13.59,0,1359.28,6.0,5.0,0.0,1.0,-9.28,13.56,1,100,20160927
SZ000912,4404,4460,1,7.61,0,760.56,5.0,5.0,0.0,0.0,-4.56,7.61,1,100,20160927
SZ000007,4405,4461,1,24.4,0,2440.33,5.0,5.0,0.0,0.0,-28.33,24.17,1,100,20160927
SZ000019,4406,4462,-1,15.91,1,1590.63,6.59,5.0,1.59,0.0,0.0,0.0,1,100,20160927
SZ000593,4407,4463,-1,13.75,1,1375.24,6.38,5.0,1.38,0.0,0.0,0.0,1,100,20160927
SZ002722,4408,4464,-1,49.8,1,4979.8,12.45,7.47,4.98,0.0,0.0,0.0,1,100,20160927
SH603031,4409,4465,-1,78.64,1,7864.49,20.66,11.8,7.86,1.0,0.0,0.0,1,100,20160927
SH600722,4410,4466,-1,8.31,1,831.17,6.83,5.0,0.83,1.0,0.0,0.0,1,100,20160927
SZ300355,4411,4467,-1,12.31,1,1230.73,6.23,5.0,1.23,0.0,0.0,0.0,1,100,20160927
SH600908,4412,4468,-1,7.79,1,779.0,6.78,5.0,0.78,1.0,0.0,0.0,1,100,20160927
SH603393,4413,4469,-1,57.2,1,5720.42,15.3,8.58,5.72,1.0,0.0,0.0,1,100,20160927
SZ300542,4414,4470,-1,19.03,1,1903.0,6.9,5.0,1.9,0.0,0.0,0.0,1,100,20160927
SZ300391,4415,4471,-1,21.42,1,2142.23,7.14,5.0,2.14,0.0,0.0,0.0,1,100,20160927
SH603843,4416,4472,-1,19.38,1,1937.97,7.94,5.0,1.94,1.0,0.0,0.0,1,100,20160927
SZ300534,4417,4473,-1,42.1,1,4210.0,10.53,6.32,4.21,0.0,0.0,0.0,1,100,20160927
SZ300541,4418,4474,-1,34.16,1,3416.0,8.54,5.12,3.42,0.0,0.0,0.0,1,100,20160927
SZ002633,4419,4475,-1,24.38,1,2437.78,7.44,5.0,2.44,0.0,0.0,0.0,1,100,20160927
SZ300543,4420,4476,-1,92.53,1,9253.0,23.13,13.88,9.25,0.0,0.0,0.0,1,100,20160927
SZ300538,4421,4477,-1,91.49,1,9148.89,22.87,13.72,9.15,0.0,0.0,0.0,1,100,20160927
SZ002807,4422,4478,-1,13.43,1,1343.45,6.34,5.0,1.34,0.0,0.0,0.0,1,100,20160927
