symbol,order_id,comb_offset,direction,order_type,price,fee,commission,stamp,transfer,cost,hold_vol_id,status,amount,create_time,min_volume
SH603799,9092,0,1,5,47.71,8.16,7.16,0.0,1.0,4770.71,0,3,1,20170221,100
SZ002203,9093,0,1,5,9.13,5.0,5.0,0.0,0.0,913.16,0,3,1,20170221,100
SZ300427,9094,0,1,5,25.82,5.0,5.0,0.0,0.0,2581.55,0,3,1,20170221,100
SZ300175,9095,0,1,5,15.47,5.0,5.0,0.0,0.0,1546.62,0,3,1,20170221,100
SZ000572,9096,0,1,5,6.24,5.0,5.0,0.0,0.0,623.55,0,3,1,20170221,100
SZ002148,9098,0,1,5,19.88,5.0,5.0,0.0,0.0,1987.87,0,3,1,20170221,100
SZ000850,9099,0,1,5,6.51,5.0,5.0,0.0,0.0,650.92,0,3,1,20170221,100
SZ000759,9100,0,1,5,9.47,5.0,5.0,0.0,0.0,947.16,0,3,1,20170221,100
SZ300562,9101,0,1,5,140.05,21.01,21.01,0.0,0.0,14004.83,0,3,1,20170221,100
SZ000760,9102,0,1,5,10.83,5.0,5.0,0.0,0.0,1082.55,0,3,1,20170221,100
SH601929,9103,1,-1,5,4.32,6.43,5.0,0.43,1.0,431.71,8121,3,1,20170222,100
SH601388,9104,1,-1,5,4.01,6.4,5.0,0.4,1.0,400.77,8824,3,1,20170222,100
SZ300607,9105,1,-1,5,61.33,15.33,9.2,6.13,0.0,6133.16,8920,3,1,20170222,100
SZ002451,9106,1,-1,5,18.88,6.89,5.0,1.89,0.0,1888.13,8921,3,1,20170222,100
SZ300578,9107,1,-1,5,49.61,12.4,7.44,4.96,0.0,4961.39,8922,3,1,20170222,100
SZ002235,9108,1,-1,5,15.31,6.53,5.0,1.53,0.0,1531.34,8923,3,1,20170222,100
SH900923,9109,1,-1,5,1.62,6.16,5.0,0.16,1.0,161.52,8924,3,1,20170222,100
SH600858,9110,1,-1,5,10.97,7.1,5.0,1.1,1.0,1096.68,8926,3,1,20170222,100
SZ002342,9111,1,-1,5,8.48,5.85,5.0,0.85,0.0,848.02,8927,3,1,20170222,100
SZ002323,9112,1,-1,5,20.87,7.09,5.0,2.09,0.0,2086.68,8928,3,1,20170222,100
SZ300371,9113,1,-1,5,29.63,7.96,5.0,2.96,0.0,2962.94,8930,3,1,20170222,100
SZ000506,9114,1,-1,5,10.09,6.01,5.0,1.01,0.0,1009.03,8931,3,1,20170222,100
