symbol,trader_id,order_id,direction,price,comb_offset,cost,fee,commission,stamp,transfer,daily_profit,settle_price,amount,min_volume,create_time
SZ300462,134,135,1,38.86,0,3885.8,5.83,5.83,0.0,0.0,332.37,42.24,1,100,20160106
SH900938,618,630,1,0.53,0,53.21,6.0,5.0,0.0,1.0,-6.41,0.53,1,100,20160202
SZ000950,1245,1258,1,7.3,0,730.07,5.0,5.0,0.0,0.0,9.93,7.45,1,100,20160317
SZ000503,1555,1570,1,26.52,0,2652.22,5.0,5.0,0.0,0.0,-49.22,26.08,1,100,20160411
SH601368,1569,1584,1,14.82,0,1482.2,6.0,5.0,0.0,1.0,-38.2,14.5,1,100,20160412
SZ300113,1602,1617,1,89.9,0,8989.81,13.48,13.48,0.0,0.0,136.71,91.4,1,100,20160414
SZ002786,1612,1627,1,51.83,0,5182.66,7.77,7.77,0.0,0.0,-44.43,51.46,1,100,20160414
SH603701,1642,1659,1,28.46,0,2846.0,6.0,5.0,0.0,1.0,-6.0,28.46,1,100,20160418
SZ000882,1643,1660,1,5.08,0,507.88,5.0,5.0,0.0,0.0,-6.88,5.06,1,100,20160418
SH600157,1644,1661,1,4.72,0,472.4,6.0,5.0,0.0,1.0,4.6,4.83,1,100,20160418
SZ300236,1645,1662,1,37.1,0,3709.91,5.56,5.56,0.0,0.0,-101.47,36.14,1,100,20160418
SH603988,1646,1663,1,59.98,0,5998.28,10.0,9.0,0.0,1.0,325.72,63.34,1,100,20160418
SZ002793,1647,1664,1,18.96,0,1896.0,5.0,5.0,0.0,0.0,-5.0,18.96,1,100,20160418
SZ002789,1648,1665,1,59.62,0,5962.23,8.94,8.94,0.0,0.0,-53.17,59.18,1,100,20160418
SZ002779,1649,1666,1,60.16,0,6015.68,9.02,9.02,0.0,0.0,-354.7,56.7,1,100,20160418
SZ000913,1650,1667,1,15.05,0,1505.35,5.0,5.0,0.0,0.0,-30.35,14.8,1,100,20160418
SZ300484,1651,1668,1,150.11,0,15011.0,22.52,22.52,0.0,0.0,-22.52,150.11,1,100,20160418
SZ300505,1652,1669,1,48.2,0,4819.84,7.23,7.23,0.0,0.0,-27.07,48.0,1,100,20160418
SZ002625,1653,1670,1,58.3,0,5829.57,8.74,8.74,0.0,0.0,-300.31,55.38,1,100,20160418
SZ002198,1654,1671,1,10.5,0,1049.52,5.0,5.0,0.0,0.0,-9.52,10.45,1,100,20160418
SZ000889,1655,1672,1,12.16,0,1215.64,5.0,5.0,0.0,0.0,26.36,12.47,1,100,20160418
